Date,Time,Id,Route,Direction,Name,MlDetPostmile,pcw1occ,pcw1speed,pcw1vol,r_1_offcnt,r_2_offcnt,Psg 1 Cnt,Psg 2 Cnt,Psg 3 Cnt,Mainline Lanes
2021/02/11,14:33:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,12.5,62,1675,,,0,0,,0xE0 
2021/02/11,14:33:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,12.9,56,1553,2,7,1,,,0xE0 
2021/02/11,14:33:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,0,5,,0x00 
2021/02/11,14:33:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,12.7,59,1614,4,0,0,0,,0xE0 
2021/02/11,14:33:00,235,78,WB,Barham/Woodland to 78 WB,14.14,14.0,55,1645,2,,0,4,,0xE0 
2021/02/11,14:33:00,472,78,WB,78 WB W/O Nordahl,14.862,9.3,61,1218,,,1,5,,0xFC 
2021/02/11,14:33:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,13.1,51,1432,3,9,2,5,,0xE0 
2021/02/11,14:33:00,13005,78,WB,78 WB E/O Nordahl,15.915,11.3,55,1340,,,,,,0xF0 
2021/02/11,14:33:00,13004,78,WB,78 WB W/O 15,16.267,8.5,53,975,,,,,,0xF8 
2021/02/11,14:33:00,23004,78,WB,78 WB Connector from 15 NB,16.27,8.5,53,975,,,,,,0xF8 
2021/02/11,14:33:00,33004,78,WB,78 WB Connector from 15 SB,16.272,8.5,53,975,,,,,,0xF8 
2021/02/11,14:33:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,7.2,51,792,,,1,1,,0xE0 
2021/02/11,14:33:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,0,1,,0x00 
2021/02/11,14:33:00,250,78,WB,Broadway/Lincoln to 78 WB,17.621,0.0,0,0,,,3,6,0,0xEC 
2021/02/11,14:34:00,345,78,WB,78 WB W/O Jefferson St,0.416,10.1,8,182,,,,,,0xF0 
2021/02/11,14:34:00,190,78,WB,Jefferson St to 78 WB,0.653,5.8,68,853,3,3,0,2,3,0xE0 
2021/02/11,14:34:00,191,78,WB,El Camino Real to 78 WB,1.387,7.7,60,1005,6,0,1,3,,0xE0 
2021/02/11,14:34:00,66,78,WB,College Blvd SB to 78 WB,3.245,8.9,56,1066,,,0,2,4,0xFC 
2021/02/11,14:34:00,270,78,WB,College Blvd NB to 78 WB,3.33,7.2,61,944,0,0,0,1,,0xE0 
2021/02/11,14:34:00,471,78,WB,78 WB E/O College Blvd,3.588,10.6,55,1249,1,0,3,4,,0xFC 
2021/02/11,14:34:00,192,78,WB,Emerald Dr to 78 WB,4.285,7.6,58,944,,,1,1,,0xE0 
2021/02/11,14:34:00,473,78,WB,78 WB E/O Emerald Dr,4.476,10.8,56,1310,5,2,4,4,,0xFC 
2021/02/11,14:34:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,7.2,67,1035,,,2,0,,0xE0 
2021/02/11,14:34:00,204,78,WB,Vista Village Dr to 78 WB,6.141,5.5,75,883,5,10,0,1,,0xE0 
2021/02/11,14:34:00,194,78,WB,Civic Center Dr to 78 WB,6.855,7.8,73,1218,3,7,1,2,,0xE0 
2021/02/11,14:34:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,10.0,63,1371,3,,0,3,,0xE0 
2021/02/11,14:34:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,14:34:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,9.8,68,1432,4,4,0,0,,0xE0 
2021/02/11,14:34:00,456,78,WB,off to Rho Sante Fe/bypass lane,11.098,8.2,72,1279,1,6,2,11,,0xF0 
2021/02/11,14:34:00,397,78,WB,Las Posas Rd to 78 WB,11.099,8.2,72,1279,1,6,2,11,,0xF0 
2021/02/11,14:34:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,11.2,63,1523,,,0,0,,0xE0 
2021/02/11,14:34:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,13.2,57,1614,1,8,0,,,0xE0 
2021/02/11,14:34:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,0,1,,0x00 
2021/02/11,14:34:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,12.9,61,1675,2,4,0,11,,0xE0 
2021/02/11,14:34:00,235,78,WB,Barham/Woodland to 78 WB,14.14,11.5,56,1371,1,,0,4,,0xE0 
2021/02/11,14:34:00,472,78,WB,78 WB W/O Nordahl,14.862,13.4,54,1553,,,0,1,,0xFC 
2021/02/11,14:34:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,13.1,52,1462,0,2,2,7,,0xE0 
2021/02/11,14:34:00,13005,78,WB,78 WB E/O Nordahl,15.915,10.4,55,1218,,,,,,0xF0 
2021/02/11,14:34:00,13004,78,WB,78 WB W/O 15,16.267,10.6,51,1157,,,,,,0xF8 
2021/02/11,14:34:00,23004,78,WB,78 WB Connector from 15 NB,16.27,10.6,51,1157,,,,,,0xF8 
2021/02/11,14:34:00,33004,78,WB,78 WB Connector from 15 SB,16.272,10.6,51,1157,,,,,,0xF8 
2021/02/11,14:34:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,7.6,46,761,,,2,7,,0xE0 
2021/02/11,14:34:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,0,13,,0x00 
2021/02/11,14:34:00,250,78,WB,Broadway/Lincoln to 78 WB,17.621,0.0,0,0,,,4,10,1,0xEC 
2021/02/11,14:35:00,345,78,WB,78 WB W/O Jefferson St,0.416,10.9,11,274,,,,,,0xF0 
2021/02/11,14:35:00,190,78,WB,Jefferson St to 78 WB,0.653,7.6,67,1096,1,5,0,1,5,0xE0 
2021/02/11,14:35:00,191,78,WB,El Camino Real to 78 WB,1.387,6.7,61,883,9,4,0,1,,0xE0 
2021/02/11,14:35:00,66,78,WB,College Blvd SB to 78 WB,3.245,9.1,51,1005,,,0,0,0,0xFC 
2021/02/11,14:35:00,270,78,WB,College Blvd NB to 78 WB,3.33,8.1,54,944,2,0,4,10,,0xE0 
2021/02/11,14:35:00,471,78,WB,78 WB E/O College Blvd,3.588,12.0,56,1432,1,2,1,0,,0xFC 
2021/02/11,14:35:00,192,78,WB,Emerald Dr to 78 WB,4.285,7.6,61,1005,,,5,3,,0xE0 
2021/02/11,14:35:00,473,78,WB,78 WB E/O Emerald Dr,4.476,8.2,60,1066,5,5,5,3,,0xFC 
2021/02/11,14:35:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,7.3,70,1096,,,7,2,,0xE0 
2021/02/11,14:35:00,204,78,WB,Vista Village Dr to 78 WB,6.141,5.2,76,853,1,5,0,1,,0xE0 
2021/02/11,14:35:00,194,78,WB,Civic Center Dr to 78 WB,6.855,7.8,71,1188,3,3,0,2,,0xE0 
2021/02/11,14:35:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,10.5,66,1492,4,,0,1,,0xE0 
2021/02/11,14:35:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,14:35:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,10.6,67,1523,1,0,2,8,,0xE0 
2021/02/11,14:35:00,456,78,WB,off to Rho Sante Fe/bypass lane,11.098,8.7,70,1310,2,5,0,1,,0xF0 
2021/02/11,14:35:00,397,78,WB,Las Posas Rd to 78 WB,11.099,8.7,70,1310,2,5,0,1,,0xF0 
2021/02/11,14:35:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,10.6,63,1432,,,0,0,,0xE0 
2021/02/11,14:35:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,12.8,54,1492,5,7,0,,,0xE0 
2021/02/11,14:35:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,0,1,,0x00 
2021/02/11,14:35:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,10.4,61,1371,1,2,0,0,,0xE0 
2021/02/11,14:35:00,235,78,WB,Barham/Woodland to 78 WB,14.14,16.8,49,1767,0,,1,5,,0xE0 
2021/02/11,14:35:00,472,78,WB,78 WB W/O Nordahl,14.862,14.2,58,1767,,,2,6,,0xFC 
2021/02/11,14:35:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,13.4,53,1523,0,8,2,5,,0xE0 
2021/02/11,14:35:00,13005,78,WB,78 WB E/O Nordahl,15.915,10.1,53,1157,,,,,,0xF0 
2021/02/11,14:35:00,13004,78,WB,78 WB W/O 15,16.267,9.5,50,1035,,,,,,0xF8 
2021/02/11,14:35:00,23004,78,WB,78 WB Connector from 15 NB,16.27,9.5,50,1035,,,,,,0xF8 
2021/02/11,14:35:00,33004,78,WB,78 WB Connector from 15 SB,16.272,9.5,50,1035,,,,,,0xF8 
2021/02/11,14:35:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,7.6,45,731,,,0,1,,0xE0 
2021/02/11,14:35:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,0,3,,0x00 
2021/02/11,14:35:00,250,78,WB,Broadway/Lincoln to 78 WB,17.621,0.0,0,0,,,8,10,0,0xEC 
2021/02/11,14:36:00,345,78,WB,78 WB W/O Jefferson St,0.416,11.2,10,243,,,,,,0xF0 
2021/02/11,14:36:00,190,78,WB,Jefferson St to 78 WB,0.653,8.7,60,1127,0,0,0,3,6,0xE0 
2021/02/11,14:36:00,191,78,WB,El Camino Real to 78 WB,1.387,6.2,62,822,2,2,2,5,,0xE0 
2021/02/11,14:36:00,66,78,WB,College Blvd SB to 78 WB,3.245,9.4,53,1066,,,0,4,3,0xFC 
2021/02/11,14:36:00,270,78,WB,College Blvd NB to 78 WB,3.33,8.1,58,1005,2,4,0,0,,0xE0 
2021/02/11,14:36:00,471,78,WB,78 WB E/O College Blvd,3.588,11.2,53,1279,2,0,3,5,,0xFC 
2021/02/11,14:36:00,192,78,WB,Emerald Dr to 78 WB,4.285,5.9,68,853,,,0,2,,0xE0 
2021/02/11,14:36:00,473,78,WB,78 WB E/O Emerald Dr,4.476,9.3,61,1218,2,2,3,4,,0xFC 
2021/02/11,14:36:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,6.5,67,944,,,3,3,,0xE0 
2021/02/11,14:36:00,204,78,WB,Vista Village Dr to 78 WB,6.141,4.9,69,731,7,8,0,7,,0xE0 
2021/02/11,14:36:00,194,78,WB,Civic Center Dr to 78 WB,6.855,9.7,66,1371,1,3,1,4,,0xE0 
2021/02/11,14:36:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,9.0,69,1340,2,,0,2,,0xE0 
2021/02/11,14:36:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,14:36:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,10.9,67,1584,1,2,0,1,,0xE0 
2021/02/11,14:36:00,456,78,WB,off to Rho Sante Fe/bypass lane,11.098,7.6,71,1157,1,9,0,14,,0xF0 
2021/02/11,14:36:00,397,78,WB,Las Posas Rd to 78 WB,11.099,7.6,71,1157,1,9,0,14,,0xF0 
2021/02/11,14:36:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,8.3,65,1157,,,0,0,,0xE0 
2021/02/11,14:36:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,10.3,57,1249,1,2,0,,,0xE0 
2021/02/11,14:36:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,0,7,,0x00 
2021/02/11,14:36:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,11.1,57,1371,5,1,0,6,,0xE0 
2021/02/11,14:36:00,235,78,WB,Barham/Woodland to 78 WB,14.14,15.9,51,1736,2,,0,6,,0xE0 
2021/02/11,14:36:00,472,78,WB,78 WB W/O Nordahl,14.862,11.2,63,1523,,,0,3,,0xFC 
2021/02/11,14:36:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,13.4,52,1492,1,4,7,5,,0xE0 
2021/02/11,14:36:00,13005,78,WB,78 WB E/O Nordahl,15.915,9.8,58,1218,,,,,,0xF0 
2021/02/11,14:36:00,13004,78,WB,78 WB W/O 15,16.267,9.3,55,1096,,,,,,0xF8 
2021/02/11,14:36:00,23004,78,WB,78 WB Connector from 15 NB,16.27,9.3,55,1096,,,,,,0xF8 
2021/02/11,14:36:00,33004,78,WB,78 WB Connector from 15 SB,16.272,9.3,55,1096,,,,,,0xF8 
2021/02/11,14:36:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,8.0,42,731,,,1,5,,0xE0 
2021/02/11,14:36:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,1,11,,0x00 
2021/02/11,14:36:00,250,78,WB,Broadway/Lincoln to 78 WB,17.621,0.0,0,0,,,1,7,1,0xEC 
2021/02/11,14:37:00,345,78,WB,78 WB W/O Jefferson St,0.416,10.0,7,152,,,,,,0xF0 
2021/02/11,14:37:00,190,78,WB,Jefferson St to 78 WB,0.653,7.0,63,944,1,0,0,0,1,0xE0 
2021/02/11,14:37:00,191,78,WB,El Camino Real to 78 WB,1.387,7.6,58,944,8,4,1,0,,0xE0 
2021/02/11,14:37:00,66,78,WB,College Blvd SB to 78 WB,3.245,8.6,52,975,,,0,0,0,0xFC 
2021/02/11,14:37:00,270,78,WB,College Blvd NB to 78 WB,3.33,7.2,63,975,2,1,2,6,,0xE0 
2021/02/11,14:37:00,471,78,WB,78 WB E/O College Blvd,3.588,9.5,60,1218,2,0,3,3,,0xFC 
2021/02/11,14:37:00,192,78,WB,Emerald Dr to 78 WB,4.285,7.3,66,1035,,,4,4,,0xE0 
2021/02/11,14:37:00,473,78,WB,78 WB E/O Emerald Dr,4.476,10.3,59,1310,1,11,5,5,,0xFC 
2021/02/11,14:37:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,8.5,67,1218,,,3,3,,0xE0 
2021/02/11,14:37:00,204,78,WB,Vista Village Dr to 78 WB,6.141,6.3,72,975,0,5,2,13,,0xE0 
2021/02/11,14:37:00,194,78,WB,Civic Center Dr to 78 WB,6.855,8.6,71,1310,2,5,0,4,,0xE0 
2021/02/11,14:37:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,10.3,67,1492,2,,3,2,,0xE0 
2021/02/11,14:37:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,14:37:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,10.8,64,1492,3,1,0,8,,0xE0 
2021/02/11,14:37:00,456,78,WB,off to Rho Sante Fe/bypass lane,11.098,6.2,71,944,3,3,0,0,,0xF0 
2021/02/11,14:37:00,397,78,WB,Las Posas Rd to 78 WB,11.099,6.2,71,944,3,3,0,0,,0xF0 
2021/02/11,14:37:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,8.7,66,1249,,,0,0,,0xE0 
2021/02/11,14:37:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,12.8,53,1462,5,6,0,,,0xE0 
2021/02/11,14:37:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,0,4,,0x00 
2021/02/11,14:37:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,15.3,52,1706,4,6,0,0,,0xE0 
2021/02/11,14:37:00,235,78,WB,Barham/Woodland to 78 WB,14.14,14.2,54,1645,0,,0,4,,0xE0 
2021/02/11,14:37:00,472,78,WB,78 WB W/O Nordahl,14.862,10.1,62,1340,,,0,9,,0xFC 
2021/02/11,14:37:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,21.8,34,1584,2,7,1,2,,0xE0 
2021/02/11,14:37:00,13005,78,WB,78 WB E/O Nordahl,15.915,9.7,61,1279,,,,,,0xF0 
2021/02/11,14:37:00,13004,78,WB,78 WB W/O 15,16.267,8.2,55,975,,,,,,0xF8 
2021/02/11,14:37:00,23004,78,WB,78 WB Connector from 15 NB,16.27,8.2,55,975,,,,,,0xF8 
2021/02/11,14:37:00,33004,78,WB,78 WB Connector from 15 SB,16.272,8.2,55,975,,,,,,0xF8 
2021/02/11,14:37:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,10.4,47,1066,,,0,5,,0xE0 
2021/02/11,14:37:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,0,2,,0x00 
2021/02/11,14:37:00,250,78,WB,Broadway/Lincoln to 78 WB,17.621,0.0,0,0,,,5,11,0,0xEC 
2021/02/11,14:38:00,345,78,WB,78 WB W/O Jefferson St,0.416,9.9,7,152,,,,,,0xF0 
2021/02/11,14:38:00,190,78,WB,Jefferson St to 78 WB,0.653,9.1,54,1066,2,1,0,2,1,0xE0 
2021/02/11,14:38:00,191,78,WB,El Camino Real to 78 WB,1.387,8.0,57,975,2,1,4,5,,0xE0 
2021/02/11,14:38:00,66,78,WB,College Blvd SB to 78 WB,3.245,8.2,54,944,,,2,4,8,0xFC 
2021/02/11,14:38:00,270,78,WB,College Blvd NB to 78 WB,3.33,8.0,62,1066,1,3,2,4,,0xE0 
2021/02/11,14:38:00,471,78,WB,78 WB E/O College Blvd,3.588,7.4,61,975,1,0,0,0,,0xFC 
2021/02/11,14:38:00,192,78,WB,Emerald Dr to 78 WB,4.285,7.2,61,944,,,1,4,,0xE0 
2021/02/11,14:38:00,473,78,WB,78 WB E/O Emerald Dr,4.476,8.6,61,1127,4,2,5,5,,0xFC 
2021/02/11,14:38:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,7.4,71,1127,,,4,2,,0xE0 
2021/02/11,14:38:00,204,78,WB,Vista Village Dr to 78 WB,6.141,5.6,80,975,4,8,0,0,,0xE0 
2021/02/11,14:38:00,194,78,WB,Civic Center Dr to 78 WB,6.855,9.9,70,1492,0,3,1,9,,0xE0 
2021/02/11,14:38:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,11.7,68,1706,2,,2,2,,0xE0 
2021/02/11,14:38:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,14:38:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,8.1,70,1218,0,0,0,7,,0xE0 
2021/02/11,14:38:00,456,78,WB,off to Rho Sante Fe/bypass lane,11.098,6.9,74,1096,1,4,0,12,,0xF0 
2021/02/11,14:38:00,397,78,WB,Las Posas Rd to 78 WB,11.099,6.9,74,1096,1,4,0,12,,0xF0 
2021/02/11,14:38:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,12.1,60,1553,,,0,0,,0xE0 
2021/02/11,14:38:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,12.3,54,1432,4,8,1,,,0xE0 
2021/02/11,14:38:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,0,1,,0x00 
2021/02/11,14:38:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,13.3,53,1523,2,3,0,10,,0xE0 
2021/02/11,14:38:00,235,78,WB,Barham/Woodland to 78 WB,14.14,14.5,57,1767,5,,0,3,,0xE0 
2021/02/11,14:38:00,472,78,WB,78 WB W/O Nordahl,14.862,11.4,60,1462,,,0,4,,0xFC 
2021/02/11,14:38:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,15.5,38,1279,1,4,1,2,,0xE0 
2021/02/11,14:38:00,13005,78,WB,78 WB E/O Nordahl,15.915,8.9,54,1035,,,,,,0xF0 
2021/02/11,14:38:00,13004,78,WB,78 WB W/O 15,16.267,12.9,53,1462,,,,,,0xF8 
2021/02/11,14:38:00,23004,78,WB,78 WB Connector from 15 NB,16.27,12.9,53,1462,,,,,,0xF8 
2021/02/11,14:38:00,33004,78,WB,78 WB Connector from 15 SB,16.272,12.9,53,1462,,,,,,0xF8 
2021/02/11,14:38:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,6.5,50,700,,,0,0,,0xE0 
2021/02/11,14:38:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,0,9,,0x00 
2021/02/11,14:38:00,250,78,WB,Broadway/Lincoln to 78 WB,17.621,0.0,0,0,,,10,10,0,0xEC 
2021/02/11,14:39:00,345,78,WB,78 WB W/O Jefferson St,0.416,11.3,11,274,,,,,,0xF0 
2021/02/11,14:39:00,190,78,WB,Jefferson St to 78 WB,0.653,8.7,60,1127,0,4,0,3,3,0xE0 
2021/02/11,14:39:00,191,78,WB,El Camino Real to 78 WB,1.387,8.2,61,1066,5,3,0,0,,0xE0 
2021/02/11,14:39:00,66,78,WB,College Blvd SB to 78 WB,3.245,8.4,57,1035,,,0,2,0,0xFC 
2021/02/11,14:39:00,270,78,WB,College Blvd NB to 78 WB,3.33,8.5,62,1127,0,3,2,4,,0xE0 
2021/02/11,14:39:00,471,78,WB,78 WB E/O College Blvd,3.588,8.8,58,1096,0,2,3,4,,0xFC 
2021/02/11,14:39:00,192,78,WB,Emerald Dr to 78 WB,4.285,7.5,62,1005,,,1,0,,0xE0 
2021/02/11,14:39:00,473,78,WB,78 WB E/O Emerald Dr,4.476,6.5,66,914,2,2,5,4,,0xFC 
2021/02/11,14:39:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,8.9,73,1401,,,2,1,,0xE0 
2021/02/11,14:39:00,204,78,WB,Vista Village Dr to 78 WB,6.141,6.3,82,1096,3,8,0,11,,0xE0 
2021/02/11,14:39:00,194,78,WB,Civic Center Dr to 78 WB,6.855,9.2,76,1492,5,3,0,6,,0xE0 
2021/02/11,14:39:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,9.8,71,1492,1,,1,2,,0xE0 
2021/02/11,14:39:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,14:39:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,11.3,65,1584,6,7,0,1,,0xE0 
2021/02/11,14:39:00,456,78,WB,off to Rho Sante Fe/bypass lane,11.098,7.5,70,1127,1,4,0,1,,0xF0 
2021/02/11,14:39:00,397,78,WB,Las Posas Rd to 78 WB,11.099,7.5,70,1127,1,4,0,1,,0xF0 
2021/02/11,14:39:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,11.8,60,1523,,,0,0,,0xE0 
2021/02/11,14:39:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,14.1,53,1614,3,4,1,,,0xE0 
2021/02/11,14:39:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,0,0,,0x00 
2021/02/11,14:39:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,10.7,61,1401,8,1,0,0,,0xE0 
2021/02/11,14:39:00,235,78,WB,Barham/Woodland to 78 WB,14.14,13.0,54,1523,4,,0,7,,0xE0 
2021/02/11,14:39:00,472,78,WB,78 WB W/O Nordahl,14.862,12.3,58,1523,,,2,6,,0xFC 
2021/02/11,14:39:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,17.1,45,1675,2,9,2,3,,0xE0 
2021/02/11,14:39:00,13005,78,WB,78 WB E/O Nordahl,15.915,15.7,47,1584,,,,,,0xF0 
2021/02/11,14:39:00,13004,78,WB,78 WB W/O 15,16.267,10.9,49,1157,,,,,,0xF8 
2021/02/11,14:39:00,23004,78,WB,78 WB Connector from 15 NB,16.27,10.9,49,1157,,,,,,0xF8 
2021/02/11,14:39:00,33004,78,WB,78 WB Connector from 15 SB,16.272,10.9,49,1157,,,,,,0xF8 
2021/02/11,14:39:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,8.2,50,883,,,3,9,,0xE0 
2021/02/11,14:39:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,0,4,,0x00 
2021/02/11,14:39:00,250,78,WB,Broadway/Lincoln to 78 WB,17.621,0.0,0,0,,,15,20,1,0xEC 
2021/02/11,14:40:00,345,78,WB,78 WB W/O Jefferson St,0.416,11.1,12,304,,,,,,0xF0 
2021/02/11,14:40:00,190,78,WB,Jefferson St to 78 WB,0.653,8.7,62,1157,1,3,0,0,7,0xE0 
2021/02/11,14:40:00,191,78,WB,El Camino Real to 78 WB,1.387,8.9,64,1218,8,5,4,3,,0xE0 
2021/02/11,14:40:00,66,78,WB,College Blvd SB to 78 WB,3.245,9.3,55,1096,,,2,3,5,0xFC 
2021/02/11,14:40:00,270,78,WB,College Blvd NB to 78 WB,3.33,8.1,60,1035,2,3,5,3,,0xE0 
2021/02/11,14:40:00,471,78,WB,78 WB E/O College Blvd,3.588,9.9,60,1279,3,2,1,1,,0xFC 
2021/02/11,14:40:00,192,78,WB,Emerald Dr to 78 WB,4.285,7.8,67,1127,,,1,5,,0xE0 
2021/02/11,14:40:00,473,78,WB,78 WB E/O Emerald Dr,4.476,8.1,63,1096,5,6,4,5,,0xFC 
2021/02/11,14:40:00,193,78,WB,Melrose/West Vista Way to 78 WB,5.801,9.1,73,1432,,,1,2,,0xE0 
2021/02/11,14:40:00,204,78,WB,Vista Village Dr to 78 WB,6.141,7.0,81,1218,1,12,0,0,,0xE0 
2021/02/11,14:40:00,194,78,WB,Civic Center Dr to 78 WB,6.855,7.8,77,1279,5,6,0,7,,0xE0 
2021/02/11,14:40:00,195,78,WB,Mar Vista Dr to 78 WB,7.763,9.7,70,1462,1,,0,0,,0xE0 
2021/02/11,14:40:00,202,78,WB,Sycamore Ave to 78 WB,8.973,0.0,0,0,0,0,0,0,0,0xE0 
2021/02/11,14:40:00,196,78,WB,Rho Santa Fe Rd to 78 WB,10.439,9.3,67,1340,1,2,0,9,,0xE0 
2021/02/11,14:40:00,456,78,WB,off to Rho Sante Fe/bypass lane,11.098,8.4,73,1310,2,3,0,6,,0xF0 
2021/02/11,14:40:00,397,78,WB,Las Posas Rd to 78 WB,11.099,8.4,73,1310,2,3,0,6,,0xF0 
2021/02/11,14:40:00,271,78,WB,San Marcos Blvd SB to 78 WB,12.035,10.8,61,1432,,,0,0,,0xE0 
2021/02/11,14:40:00,179,78,WB,San Marcos Blvd NB to 78 WB,12.271,11.3,56,1371,8,7,0,,,0xE0 
2021/02/11,14:40:00,302,78,WB,Twin Oaks Vlly Rd SB to 78 WB,12.805,0.0,0,0,,,0,1,,0x00 
2021/02/11,14:40:00,233,78,WB,Twin Oaks Vlly Rd NB to 78 WB,12.879,11.8,58,1462,2,3,0,5,,0xE0 
2021/02/11,14:40:00,235,78,WB,Barham/Woodland to 78 WB,14.14,13.0,52,1462,4,,0,6,,0xE0 
2021/02/11,14:40:00,472,78,WB,78 WB W/O Nordahl,14.862,11.8,57,1462,,,1,6,,0xFC 
2021/02/11,14:40:00,13007,78,WB,Nordahl Rd to 78 WB,15.37,18.5,47,1889,2,0,4,9,,0xE0 
2021/02/11,14:40:00,13005,78,WB,78 WB E/O Nordahl,15.915,14.6,51,1584,,,,,,0xF0 
2021/02/11,14:40:00,13004,78,WB,78 WB W/O 15,16.267,11.6,49,1218,,,,,,0xF8 
2021/02/11,14:40:00,23004,78,WB,78 WB Connector from 15 NB,16.27,11.6,49,1218,,,,,,0xF8 
2021/02/11,14:40:00,33004,78,WB,78 WB Connector from 15 SB,16.272,11.6,49,1218,,,,,,0xF8 
2021/02/11,14:40:00,239,78,WB,Centre City Pkwy SB to 78 WB,17.283,5.9,53,670,,,2,4,,0xE0 
2021/02/11,14:40:00,240,78,WB,Centre City Pkwy NB to 78 WB,17.34,0.0,0,0,,,0,4,,0x00 
